"Preguntaba una damita que si cuándo fue la fecha, una damita del auditorio, cuando ocurrió",0.0,7.5600000000000005
el último eclipse solar.,7.5600000000000005,9.52
Yo le dije que el 9 de febrero de 1970.,9.52,14.44
Y yo le dije que el 9 de febrero de 1970.,210.0,217.0
Y yo le dije que el 9 de febrero de 1970.,217.0,224.0
Y yo le dije que el 9 de febrero de 1970.,224.0,230.0
Y yo le dije que el 9 de febrero de 1970.,230.0,236.0
"Mr. Officer, I think you got it wrong.",236.0,240.0
I'm a known video taxi boy and I want to get on home.,240.0,244.0
Please find a sexy or you're not in Texas anymore.,244.0,249.0
I'm a known video taxi boy and I want to get on home.,249.0,256.0
Send my love to my home by sending my mail.,256.0,260.0
Google Taxi is the only way I can go home.,260.0,265.0
I'm a known video taxi boy and I want to get on home.,266.0,272.0
Please find a sexy or you're not in Texas anymore.,272.0,277.0
I'm a known video taxi boy and I want to get on home.,277.0,282.0
Send my love to my home by sending my mail.,282.0,287.0
I'm a known video taxi boy and I want to get on home.,287.0,291.0
"635-4302, no le dan trabajo porque está muy joven o muy viejo.",292.0,296.0
"No se preocupe, llame ahora mismo.",296.0,299.0
