I,24.844,24.965
met,25.025,25.285
you,25.345,25.806
when,25.826,26.147
I,26.367,26.467
had,26.527,26.768
a,26.808,26.828
"dream,",26.868,27.228
not,28.21,28.47
so,28.51,28.711
long,28.791,29.392
ago,29.632,29.913
it,29.933,30.053
seems.,30.093,30.734
We,31.295,31.595
closed,31.655,32.116
down,32.156,32.677
a,32.717,32.737
million,32.877,33.258
bars.,33.298,33.739
"Yeah,",34.26,34.56
you,34.62,34.801
and,34.861,35.001
"me,",35.041,35.501
we've,35.521,35.621
come,36.022,36.262
so,36.302,36.482
far,36.522,36.802
You,37.403,37.543
showed,37.583,37.943
me,38.003,38.224
how,38.344,38.984
to,39.004,39.144
write,39.164,39.405
a,39.445,39.505
song,39.545,40.045
We,40.586,40.726
wrote,40.766,41.006
some,41.026,41.266
"right,",41.346,41.847
we,42.167,42.287
wrote,42.307,42.608
some,42.628,42.868
wrong,42.888,43.348
I,43.608,43.689
was,43.709,43.849
down,43.909,44.529
and,44.589,44.669
"out,",45.01,45.31
you,45.33,45.47
let,45.51,45.71
me,45.75,45.89
in,46.071,46.131
And,46.908,46.988
I,47.289,47.449
was,47.829,48.21
my,48.27,48.55
only,48.771,49.351
friend.,49.392,49.692
So,52.736,52.956
"long,",53.016,53.357
"Nashville,",53.417,54.318
Tennessee.,54.378,54.859
You,55.978,56.118
can't,56.138,56.519
have,56.559,57.099
what's,57.159,57.4
left,57.54,57.86
of,57.98,58.06
me,58.14,58.421
And,58.441,58.501
as,59.182,59.442
far,59.502,60.243
as,60.403,60.503
I,60.623,60.683
can,60.723,60.864
tell,60.904,61.304
It's,62.325,62.485
high,62.525,62.806
time,62.886,63.486
I,63.567,63.667
wish,63.707,63.987
you,64.067,64.367
well,64.448,64.908
You,65.048,65.208
build,65.268,65.629
me,65.669,66.009
"up,",66.23,66.35
you,66.65,66.81
set,66.85,67.131
me,67.151,67.291
free,67.351,67.651
You,68.592,68.773
tore,68.813,69.173
down,69.233,69.734
my,69.834,70.054
memories,70.195,71.016
So,71.356,71.497
you,71.577,71.957
be,72.017,72.218
you,72.378,72.939
and,72.959,73.019
I'll,73.039,73.54
be,73.6,73.86
me,73.96,74.2
So,74.861,75.122
long,75.142,75.522
"Nashville,",75.542,76.504
Tennessee,76.524,77.025
Now,90.811,91.111
you,91.192,91.452
won't,91.512,91.933
miss,91.973,92.293
me,92.353,92.653
when,92.734,92.934
I'm,93.034,93.174
gone.,93.234,93.555
You're,93.955,94.215
custom,94.296,94.736
made,94.796,95.537
for,95.677,95.838
moving,95.878,96.318
on.,96.558,96.679
From,97.199,97.359
time,97.42,98.02
to,98.08,98.161
time,98.221,98.641
I'll,98.741,98.982
pass,99.022,99.322
you,99.362,99.482
by.,99.542,99.763
face,100.551,101.112
that,101.192,101.433
I,101.593,101.693
don't,101.773,102.114
recognize,102.174,103.176
and,103.537,103.637
who,103.757,104.038
knows,104.098,104.438
maybe,104.519,105.08
years,105.24,105.781
from,105.881,106.061
now,106.121,106.442
you'll,106.502,106.843
be,106.883,107.083
the,107.123,107.224
one,107.504,107.724
I,107.744,107.765
think,108.446,108.686
about,108.746,109.367
but,109.808,109.969
I,110.269,110.369
just,110.429,110.73
can't,110.77,111.371
imagine,111.532,112.012
that,112.052,112.253
Cause,112.975,113.196
I'm,113.297,113.518
not,113.579,113.78
one,114.162,114.525
for,114.706,114.847
looking,114.907,115.27
back,115.31,115.592
So,118.782,118.982
long,119.042,119.363
"Nashville,",119.423,120.384
Tennessee,120.404,121.144
You,121.985,122.125
can't,122.145,122.506
have,122.546,123.066
what's,123.126,123.427
left,123.507,123.827
of,123.967,124.007
me,124.107,124.408
And,124.428,125.268
as,125.328,125.388
far,125.449,126.229
as,126.369,126.449
I,126.59,126.65
can,126.69,126.83
tell,126.87,127.17
It's,128.231,128.391
high,128.471,128.731
time,128.791,129.432
I,129.492,129.592
wish,129.632,129.932
you,130.012,130.292
well,130.392,130.793
You,130.993,131.133
built,131.193,131.553
me,131.613,131.993
"up,",132.133,132.273
you,132.574,132.734
set,132.774,133.034
me,133.054,133.234
free,133.294,133.694
You,134.535,134.695
tore,134.735,135.075
down,135.155,135.595
my,135.735,135.976
memories,136.136,136.916
So,137.236,137.436
you,137.476,137.837
be,137.917,138.137
you,138.257,138.797
and,138.937,139.037
I'll,139.257,139.418
be,139.458,139.678
me,139.698,139.738
So,140.754,140.975
long,141.015,141.337
"Nashville,",141.378,142.263
Tennessee.,142.343,142.907
So,156.364,156.586
"long,",156.626,156.989
Nashville,157.029,158.057
Tennessee,158.077,158.56
You,159.573,159.713
can't,159.753,160.113
have,160.173,160.674
what's,160.754,161.114
left,161.154,161.454
of,161.615,161.695
me,161.755,162.055
And,162.775,162.915
as,162.996,163.076
far,163.116,163.756
as,163.996,164.096
I,164.196,164.256
can,164.296,164.437
tell,164.477,164.877
It's,165.838,166.018
high,166.058,166.338
time,166.418,167.018
I,167.099,167.199
wish,167.239,167.519
you,167.619,167.919
well,167.999,168.42
You,168.58,168.74
built,168.78,169.14
me,169.18,169.781
"up,",169.801,169.841
you,169.861,170.341
set,170.361,170.601
me,170.621,170.821
free,170.881,171.162
You,172.135,172.275
tore,172.315,172.656
down,172.716,173.257
my,173.337,173.557
memories,173.717,174.519
You're,175.08,175.46
not,175.52,175.821
who,175.881,176.341
you,176.482,176.602
used,176.762,177.002
to,177.083,177.183
be,177.263,177.583
So,178.384,178.565
long,178.605,178.945
"Nashville,",179.005,179.807
Tennessee,179.987,180.488
